Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,22.963954281380378,23.323937535491698,22.94145479158106,23.211442947387695,38409100,0.0,0.0
2010-01-05 00:00:00-05:00,23.136441667522224,23.323933088765603,22.978948129845854,23.218936920166016,49749600,0.0,0.0
2010-01-06 00:00:00-05:00,23.158939879055648,23.30893358924217,22.888953203344357,23.076444625854492,58182400,0.0,0.0
2010-01-07 00:00:00-05:00,22.971448924208996,23.023947725155296,22.641465043794337,22.836456298828125,50559700,0.0,0.0
2010-01-08 00:00:00-05:00,22.70895599833895,23.15893415682346,22.67895669153562,22.993942260742188,51197400,0.0,0.0
2010-01-11 00:00:00-05:00,23.031443730777603,23.06894287041505,22.588965326623043,22.701459884643555,68754700,0.0,0.0
2010-01-12 00:00:00-05:00,22.61146318060421,22.798954585800676,22.431471603269117,22.55146598815918,65912100,0.0,0.0
2010-01-13 00:00:00-05:00,22.693966126329297,22.88895741325766,22.50647466933429,22.761463165283203,51863500,0.0,0.0
2010-01-14 00:00:00-05:00,22.731459511022432,23.323933088765603,22.693961798952166,23.218936920166016,63228100,0.0,0.0
2010-01-15 00:00:00-05:00,23.30892805490015,23.42892242238016,23.03144018607407,23.143936157226562,79913200,0.0,0.0
2010-01-19 00:00:00-05:00,23.061448148605393,23.42893121574263,23.00895077193525,23.323936462402344,46575700,0.0,0.0
2010-01-20 00:00:00-05:00,23.106440131537504,23.203936462258348,22.731457325110007,22.941448211669922,54849500,0.0,0.0
2010-01-21 00:00:00-05:00,22.956457192548893,23.038952470770766,22.498977525128414,22.50647735595703,73086700,0.0,0.0
2010-01-22 00:00:00-05:00,22.4989745366315,22.648968272387553,21.62901430231745,21.719009399414062,102004600,0.0,0.0
2010-01-25 00:00:00-05:00,21.92900120252219,22.243986915593457,21.82400644164721,21.988998413085938,63373000,0.0,0.0
2010-01-26 00:00:00-05:00,21.89899806973699,22.386475467668788,21.816501388544566,22.123987197875977,66639900,0.0,0.0
2010-01-27 00:00:00-05:00,22.01149887904199,22.363982327920734,21.76401019569172,22.251487731933594,63949500,0.0,0.0
2010-01-28 00:00:00-05:00,22.378978332854324,22.40147782055464,21.666510290585453,21.869001388549805,117513700,0.0,0.0
2010-01-29 00:00:00-05:00,22.42397771212333,22.438977371817202,20.744054448459284,21.134037017822266,193888500,0.0,0.0
2010-02-01 00:00:00-05:00,21.291536056268235,21.35903311632782,20.939052521860084,21.306535720825195,85931100,0.0,0.0
2010-02-02 00:00:00-05:00,21.276525253763776,21.374020154898698,21.10403207414676,21.34402084350586,54413700,0.0,0.0
2010-02-03 00:00:00-05:00,21.194038583111272,21.591521064033557,21.089043804562454,21.471525192260742,61397900,0.0,0.0
2010-02-04 00:00:00-05:00,21.28402428178259,21.37402078818167,20.856544094890307,20.879043579101562,77850000,0.0,0.0
