Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,0.4243126647149709,0.42683425046110574,0.41514330174990927,0.42385420203208923,800204000,0.0,0.0
2010-01-05 00:00:00-05:00,0.4222496318728771,0.4346282901156322,0.4222496318728771,0.43004360795021057,728648000,0.0,0.0
2010-01-06 00:00:00-05:00,0.42981437296861186,0.433711347435035,0.4256881534578089,0.4327944219112396,649168000,0.0,0.0
2010-01-07 00:00:00-05:00,0.4305020230595617,0.4323359011881551,0.4211034147298067,0.42431268095970154,547792000,0.0,0.0
2010-01-08 00:00:00-05:00,0.4208741452940718,0.4282096573827874,0.4183525869245754,0.42522960901260376,478168000,0.0,0.0
2010-01-11 00:00:00-05:00,0.42752196978924806,0.42935584789756387,0.41330943494494377,0.41926953196525574,556612000,0.0,0.0
2010-01-12 00:00:00-05:00,0.41308017270450403,0.41468480562862764,0.3963460538504053,0.4050569534301758,627432000,0.0,0.0
2010-01-13 00:00:00-05:00,0.40780783739410886,0.4119340564016928,0.39199066908618024,0.41055864095687866,508868000,0.0,0.0
2010-01-14 00:00:00-05:00,0.40551550043996937,0.4084955217209819,0.3972630623453808,0.40414008498191833,608524000,0.0,0.0
2010-01-15 00:00:00-05:00,0.4011598947404944,0.40459840484476245,0.38694736444804045,0.39221975207328796,818192000,0.0,0.0
2010-01-19 00:00:00-05:00,0.3892397662328959,0.40207688358827337,0.3880935960164105,0.3995553255081177,545328000,0.0,0.0
2010-01-20 00:00:00-05:00,0.39451216829579056,0.3995553392836836,0.38923977965280976,0.397950679063797,719728000,0.0,0.0
2010-01-21 00:00:00-05:00,0.3977215469213235,0.40482781496717063,0.38717676736816853,0.39084452390670776,608632000,0.0,0.0
2010-01-22 00:00:00-05:00,0.3862598125058471,0.39336608051371674,0.3750273525727475,0.37731969356536865,1067916000,0.0,0.0
2010-01-25 00:00:00-05:00,0.3835089449438366,0.391073674425686,0.3807581416759428,0.3837381899356842,643676000,0.0,0.0
2010-01-26 00:00:00-05:00,0.38190436023254676,0.3844259461540341,0.37135958115869316,0.3715888261795044,714636000,0.0,0.0
2010-01-27 00:00:00-05:00,0.37135956087642696,0.38305050976210286,0.3672333420151968,0.3816750943660736,812504000,0.0,0.0
2010-01-28 00:00:00-05:00,0.38465505723604193,0.3860304723259778,0.3635655049335671,0.3688378930091858,687764000,0.0,0.0
2010-01-29 00:00:00-05:00,0.37296418117604174,0.37709039989590665,0.3472899435088189,0.35279157757759094,774700000,0.0,0.0
2010-02-01 00:00:00-05:00,0.3541670815915399,0.38052903556691847,0.351187032244161,0.37984132766723633,949832000,0.0,0.0
2010-02-02 00:00:00-05:00,0.37846580106488875,0.38855211614963997,0.37731963075936176,0.3837381899356842,849812000,0.0,0.0
2010-02-03 00:00:00-05:00,0.38029970551976977,0.38855214322536646,0.3784658274377641,0.38694748282432556,562296000,0.0,0.0
2010-02-04 00:00:00-05:00,0.38350904912338807,0.38350904912338807,0.3603563917316217,0.3644826114177704,783480000,0.0,0.0
2010-02-05 00:00:00-05:00,0.3640240878778075,0.3727349885775649,0.35760550070234576,0.37181803584098816,604856000,0.0,0.0
2010-02-08 00:00:00-05:00,0.3706718845233994,0.38007049342836924,0.36379486161542923,0.3711303472518921,445160000,0.0,0.0
2010-02-09 00:00:00-05:00,0.37709040936337473,0.37892428743234124,0.36448253521365886,0.3681502640247345,930144000,0.0,0.0
2010-02-10 00:00:00-05:00,0.37044260969174253,0.37869501951247786,0.3679210240836298,0.3752565085887909,535828000,0.0,0.0
2010-02-11 00:00:00-05:00,0.38121665370372115,0.39657535964835644,0.37846585007957395,0.39244914054870605,695980000,0.0,0.0
2010-02-12 00:00:00-05:00,0.3896983358512908,0.4057447221626252,0.3853428717420989,0.397721529006958,780212000,0.0,0.0
2010-02-16 00:00:00-05:00,0.40299385786013897,0.40666161368115444,0.39817993176091304,0.4050569534301758,457024000,0.0,0.0
2010-02-17 00:00:00-05:00,0.41010016490364665,0.4103293825857498,0.39726304559271053,0.408953994512558,876560000,0.0,0.0
2010-02-18 00:00:00-05:00,0.3864890398519604,0.38855216304703694,0.37158882408168564,0.3821336030960083,1515508000,0.0,0.0
2010-02-19 00:00:00-05:00,0.38052900011016794,0.3846552197969243,0.37823665887606583,0.3800705373287201,510548000,0.0,0.0
2010-02-22 00:00:00-05:00,0.3816751514343632,0.38740603155679787,0.3782366397570194,0.38075822591781616,458084000,0.0,0.0
2010-02-23 00:00:00-05:00,0.38190436023254676,0.3835089933976482,0.3676918247868678,0.3715888261795044,489764000,0.0,0.0
2010-02-24 00:00:00-05:00,0.37479801882796476,0.3830504553787914,0.373651848602953,0.3793826997280121,445868000,0.0,0.0
2010-02-25 00:00:00-05:00,0.3706718967166037,0.37686123939886246,0.36127328750246784,0.3759442865848541,576972000,0.0,0.0
2010-02-26 00:00:00-05:00,0.3741104203953803,0.37686125159960165,0.3690672753990773,0.37135961651802063,393396000,0.0,0.0
2010-03-01 00:00:00-05:00,0.3715888235071552,0.3880936724079535,0.36860877489233607,0.3862597942352295,555868000,0.0,0.0
2010-03-02 00:00:00-05:00,0.3896983409954962,0.3945122405563269,0.38327978092086257,0.3860305845737457,538648000,0.0,0.0
2010-03-03 00:00:00-05:00,0.3883228824704923,0.39038597814980125,0.37800734942023495,0.3812166154384613,399300000,0.0,0.0
2010-03-04 00:00:00-05:00,0.3828211994482643,0.38580124741338895,0.3770903484871988,0.381904274225235,557396000,0.0,0.0
2010-03-05 00:00:00-05:00,0.379153468861384,0.39634602163720867,0.379153468861384,0.39359521865844727,632832000,0.0,0.0
2010-03-08 00:00:00-05:00,0.39382450743322545,0.39497067774577455,0.3862597505781744,0.3878644108772278,439312000,0.0,0.0
2010-03-09 00:00:00-05:00,0.39176144932439927,0.4062032031184918,0.39153220429319924,0.4023062288761139,830832000,0.0,0.0
2010-03-10 00:00:00-05:00,0.4011600016427705,0.40757856101321027,0.40093075664398975,0.40322309732437134,418520000,0.0,0.0
2010-03-11 00:00:00-05:00,0.4000138542320824,0.4013892696498952,0.3924491240878281,0.39405375719070435,540660000,0.0,0.0
2010-03-12 00:00:00-05:00,0.3984091826014026,0.39955535289645455,0.39336601144168976,0.3954291343688965,520352000,0.0,0.0
2010-03-15 00:00:00-04:00,0.39497078895712845,0.3988677636516898,0.38969839856949207,0.39336612820625305,358904000,0.0,0.0
