Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,6.4144643088171485,6.446622218528988,6.382907496530451,6.431895732879639,493729600,0.0,0.0
2010-01-05 00:00:00-05:00,6.449629078593121,6.479382603086922,6.409055397550002,6.44301700592041,601904800,0.0,0.0
2010-01-06 00:00:00-05:00,6.443017506482532,6.46856375161783,6.333920706507196,6.3405327796936035,552160000,0.0,0.0
2010-01-07 00:00:00-05:00,6.363974016902019,6.371487735528592,6.282827460801755,6.328810214996338,477131200,0.0,0.0
2010-01-08 00:00:00-05:00,6.320393920585509,6.371486393954864,6.283127489111216,6.370884895324707,447610800,0.0,0.0
2010-01-11 00:00:00-05:00,6.395530545893654,6.401541520525446,6.264795057785504,6.314685344696045,462229600,0.0,0.0
2010-01-12 00:00:00-05:00,6.287035492695438,6.304467723257338,6.203785887972335,6.242856025695801,594459600,0.0,0.0
2010-01-13 00:00:00-05:00,6.24736333765982,6.339328430410686,6.134058886077559,6.330913066864014,605892000,0.0,0.0
2010-01-14 00:00:00-05:00,6.314686374851939,6.325205180906911,6.281926959031083,6.294249057769775,432894000,0.0,0.0
2010-01-15 00:00:00-05:00,6.33932905631798,6.359465821078557,6.187255011466389,6.189058303833008,594067600,0.0,0.0
2010-01-19 00:00:00-05:00,6.26118907494324,6.467360709434598,6.228430463850629,6.462852478027344,730007600,0.0,0.0
2010-01-20 00:00:00-05:00,6.458944971017383,6.4781796893104735,6.296352113655498,6.363373279571533,612152800,0.0,0.0
2010-01-21 00:00:00-05:00,6.373890682370194,6.410856965843315,6.2275262855298275,6.253372669219971,608154400,0.0,0.0
2010-01-22 00:00:00-05:00,6.214606362249598,6.236245074445205,5.925485223097966,5.943216800689697,881767600,0.0,0.0
2010-01-25 00:00:00-05:00,6.0862737850019455,6.152091958036158,6.016548076765952,6.103104114532471,1065699600,0.0,0.0
2010-01-26 00:00:00-05:00,6.189658306242958,6.422878861265464,6.0883758105029155,6.189357757568359,1867110000,0.0,0.0
2010-01-27 00:00:00-05:00,6.21670928112205,6.328811171099147,5.996712381700912,6.2476654052734375,1722568400,0.0,0.0
2010-01-28 00:00:00-05:00,6.15900587541027,6.176136353810272,5.971767992962594,5.989499568939209,1173502400,0.0,0.0
2010-01-29 00:00:00-05:00,6.043296212897563,6.076956870273054,5.717809140329178,5.772207260131836,1245952400,0.0,0.0
